unique_row,randomstate,rows,features,gcq,gamma,N,Sq_zz,Sc,Sq_covariant_qka,SVC train,SVC test,sqrt_n,gcq/sqrt_n,untrained_qsvc_train,untrained_qsvc_test,trained_qsvc_train,trained_qsvc_test
56158178_500_10,56158178,500,10,2.724421406519111,0.5,249,181.7809828439514,9.746284796199006,6.121017594221485,0.8955823293172691,0.8313253012048193,15.7797338380595,0.17265319139591676,0.8594377510040161,0.8032128514056225,0.8634538152610441,0.7710843373493976
56158178_600_10,56158178,600,10,3.0176159086630188,0.5,300,209.06754048127692,10.53580901602254,6.3249397780164145,0.89,0.86,17.320508075688775,0.17422213571774908,0.8633333333333333,0.86,0.8333333333333334,0.7933333333333333
56158178_700_10,56158178,700,10,3.143050227027064,0.5,349,233.56390623685718,11.886410891078413,6.381357223261148,0.9083094555873925,0.8771428571428571,18.681541692269406,0.16824362136705703,0.8567335243553008,0.8457142857142858,0.830945558739255,0.7971428571428572
56158178_800_10,56158178,800,10,3.3354690835712453,0.5,399,249.85425343100977,12.562065090518445,6.433190129464492,0.8771929824561403,0.8546365914786967,19.974984355438178,0.16698231268767758,0.8671679197994987,0.8320802005012531,0.8571428571428571,0.8170426065162907
56158178_900_10,56158178,900,10,3.37073470067301,0.5,450,270.3626025846626,13.2818295750767,6.514757350087166,0.9511111111111111,0.8577777777777778,21.213203435596427,0.1588979576284462,0.8755555555555555,0.8444444444444444,0.8622222222222222,0.8044444444444444
56158178_1000_10,56158178,1000,10,3.5504345274809257,0.5,499,287.26122151906725,14.145895403489703,6.553493786603212,0.8577154308617234,0.854,22.338307903688676,0.15893927788929124,0.8657314629258517,0.832,0.8557114228456913,0.812
91590903_100_10,91590903,100,10,2.1090850559352035,0.5,49,45.54628492011398,5.462050115911779,6.1607252277780375,1.0,0.78,7.0,0.3012978651336005,0.8775510204081632,0.78,0.8775510204081632,0.64
91590903_200_10,91590903,200,10,2.6924541927215597,0.5,99,86.59543938633952,6.539349206369707,7.946619877333433,0.8080808080808081,0.8181818181818182,9.9498743710662,0.2706018279538382,0.8282828282828283,0.797979797979798,0.8282828282828283,0.7575757575757576
91590903_300_10,91590903,300,10,2.8139520856268994,0.5,150,123.37684296020265,8.021801247928579,9.478346520854302,0.8266666666666667,0.8533333333333334,12.24744871391589,0.22975822568088072,0.8133333333333334,0.8266666666666667,0.8133333333333334,0.8466666666666667
91590903_400_10,91590903,400,10,3.169168642601734,0.5,199,154.3719221253579,8.898350060613438,10.68457506724053,0.8291457286432161,0.815,14.106735979665885,0.22465640862421493,0.8492462311557789,0.805,0.8492462311557789,0.805
91590903_500_10,91590903,500,10,3.0709567543171015,0.5,249,183.21274460973467,10.018907907507128,11.411322828247648,0.8674698795180723,0.8192771084337349,15.7797338380595,0.19461397675226885,0.8594377510040161,0.7991967871485943,0.8353413654618473,0.7951807228915663
91590903_600_10,91590903,600,10,3.18845914902117,0.5,300,209.74998490098463,11.522292093483884,12.072987732581169,0.8833333333333333,0.7966666666666666,17.320508075688775,0.18408577479874974,0.8766666666666667,0.7666666666666667,0.86,0.7466666666666667
91590903_700_10,91590903,700,10,3.253176166273887,0.5,349,232.1151872763485,12.117673936096253,12.728904088005947,0.9169054441260746,0.8228571428571428,18.681541692269406,0.17413852774367553,0.8624641833810889,0.8057142857142857,0.839541547277937,0.8057142857142857
91590903_800_10,91590903,800,10,3.624214258471481,0.5,399,252.2843597111433,12.772099037480075,13.448267543804832,0.8721804511278195,0.8170426065162907,19.974984355438178,0.18143765191409478,0.8471177944862155,0.8145363408521303,0.849624060150376,0.8070175438596491
91590903_900_10,91590903,900,10,3.430868187766704,0.5,450,271.44783240700497,13.994742515031248,13.986376173328608,0.9266666666666666,0.8355555555555556,21.213203435596427,0.16173267739513583,0.8444444444444444,0.8266666666666667,0.8355555555555556,0.8311111111111111
91590903_1000_10,91590903,1000,10,3.5456372114849017,0.5,499,288.15384948531613,15.128105762822088,14.741617224412039,0.8657314629258517,0.824,22.338307903688676,0.15872452053091354,0.8517034068136272,0.818,0.8517034068136272,0.81
38047027_100_10,38047027,100,10,1.9694327756064285,0.5,49,45.77085247459438,5.179086440561658,5.910252671032676,0.7959183673469388,0.8,7.0,0.2813475393723469,0.7959183673469388,0.8,0.7959183673469388,0.7
38047027_200_10,38047027,200,10,2.410223554422842,0.5,99,86.41501872277568,7.032099440884849,8.072856790618971,0.898989898989899,0.8181818181818182,9.9498743710662,0.2422365815423426,0.7272727272727273,0.7373737373737373,0.7878787878787878,0.7373737373737373
38047027_300_10,38047027,300,10,2.542647560159135,0.5,150,121.38865568951559,8.487768805548967,9.910751636531131,0.8,0.86,12.24744871391589,0.20760630393741586,0.7933333333333333,0.7133333333333334,0.8,0.7266666666666667
38047027_400_10,38047027,400,10,2.8359347099981322,0.5,199,154.0068056100697,9.269838550280838,10.355552835061644,0.8492462311557789,0.835,14.106735979665885,0.20103408145484417,0.8090452261306532,0.755,0.8090452261306532,0.755
38047027_500_10,38047027,500,10,2.5786290544750172,0.5,249,181.75516076372634,10.484534234186867,11.21208015322918,0.8714859437751004,0.7911646586345381,15.7797338380595,0.16341397649278236,0.8313253012048193,0.7188755020080321,0.8433734939759037,0.7188755020080321
38047027_600_10,38047027,600,10,2.9375615349656794,0.5,300,207.49361541825382,11.311139493140217,11.86856457500835,0.8566666666666667,0.8433333333333334,17.320508075688775,0.1696001942973525,0.7966666666666666,0.7966666666666666,0.8133333333333334,0.7933333333333333
38047027_700_10,38047027,700,10,2.982009249983333,0.5,349,229.45670809448052,12.315602933056653,12.461882013827562,0.8739255014326648,0.8457142857142858,18.681541692269406,0.15962329550228266,0.8051575931232091,0.7914285714285715,0.8194842406876791,0.7942857142857143
38047027_800_10,38047027,800,10,3.0228714055994512,0.5,399,250.05864331510966,12.700702839923906,12.615282999584451,0.8370927318295739,0.8546365914786967,19.974984355438178,0.15133285472518912,0.7869674185463659,0.7894736842105263,0.7994987468671679,0.7869674185463659
38047027_900_10,38047027,900,10,3.1366446030746267,0.5,450,271.10243916309736,13.808073149324628,12.9940120074898,0.8133333333333334,0.8577777777777778,21.213203435596427,0.14786284460041701,0.7866666666666666,0.8022222222222222,0.7888888888888889,0.8088888888888889
38047027_1000_10,38047027,1000,10,3.161573043213577,0.5,499,287.96668482643656,14.465498681296594,13.282189938589,0.8316633266533067,0.85,22.338307903688676,0.1415314470927994,0.7895791583166333,0.796,0.7995991983967936,0.816
94123918_100_10,94123918,100,10,2.3352806577002068,0.5,49,45.196411869238865,5.2853489833414145,5.940180991234641,1.0,0.82,7.0,0.333611522528601,0.8979591836734694,0.74,0.9387755102040817,0.72
94123918_200_10,94123918,200,10,2.767981111912404,0.5,99,86.01024722223026,7.427147402421724,8.161213219193769,0.9090909090909091,0.8686868686868687,9.9498743710662,0.2781925689395207,0.9191919191919192,0.8383838383838383,0.8686868686868687,0.8080808080808081
94123918_300_10,94123918,300,10,2.9045045736403496,0.5,150,122.54685584288704,8.259563570472892,9.520048961293924,0.8466666666666667,0.8666666666666667,12.24744871391589,0.2371518053666288,0.86,0.7933333333333333,0.86,0.8066666666666666
94123918_400_10,94123918,400,10,3.107759552680021,0.5,199,152.4649119838266,9.1407496943757,10.088620105616428,0.8693467336683417,0.87,14.106735979665885,0.22030323365799803,0.914572864321608,0.82,0.8894472361809045,0.815
94123918_500_10,94123918,500,10,3.204390310712501,0.5,249,179.7443682397354,10.142687036313873,11.055296287464444,0.8795180722891566,0.8835341365461847,15.7797338380595,0.20306998480441787,0.8795180722891566,0.8795180722891566,0.8674698795180723,0.8473895582329317
94123918_600_10,94123918,600,10,3.800480377951088,1,300,204.12467752824415,11.239559862427996,12.00314207620977,0.8866666666666667,0.8466666666666667,17.320508075688775,0.21942083692599512,0.8866666666666667,0.84,0.8666666666666667,0.8233333333333334
94123918_700_10,94123918,700,10,3.5102240549656836,0.5,349,228.3082275995337,11.88018160033971,12.386723969131708,0.8796561604584527,0.8971428571428571,18.681541692269406,0.1878979857651816,0.8595988538681948,0.8828571428571429,0.8538681948424068,0.8685714285714285
94123918_800_10,94123918,800,10,3.7179819164153556,0.5,399,248.3897650716348,13.46435193780053,13.13027793096262,0.8872180451127819,0.8571428571428571,19.974984355438178,0.1861319063012501,0.8771929824561403,0.8671679197994987,0.8696741854636592,0.8270676691729323
94123918_900_10,94123918,900,10,3.485200395715628,0.5,450,266.19514430766634,14.220953047275543,13.30814403295517,0.86,0.8733333333333333,21.213203435596427,0.16429392224030395,0.86,0.8644444444444445,0.8577777777777778,0.8577777777777778
94123918_1000_10,94123918,1000,10,3.5784188226792075,0.5,499,283.3272213332196,14.527784377336502,13.572517699329183,0.8196392785571143,0.898,22.338307903688676,0.16019202699271196,0.8356713426853707,0.894,0.8496993987975952,0.88
35012628_100_10,35012628,100,10,2.05529095758833,0.5,49,45.250707158454134,5.387224569480054,3.711368969896739,0.9795918367346939,0.82,7.0,0.29361299394118995,0.8775510204081632,0.68,0.8571428571428571,0.72
35012628_200_10,35012628,200,10,2.302333210614707,0.5,99,85.6418724749806,7.40750938965175,4.1648133779981436,0.8888888888888888,0.8383838383838383,9.9498743710662,0.23139319399949326,0.8787878787878788,0.8080808080808081,0.8888888888888888,0.7878787878787878
35012628_300_10,35012628,300,10,2.7678897536526317,0.5,150,123.62545742563807,8.233086324622036,4.3075898843380855,0.88,0.8333333333333334,12.24744871391589,0.22599725202422596,0.82,0.82,0.8333333333333334,0.8333333333333334
35012628_400_10,35012628,400,10,2.774611803355491,0.5,199,156.1191563898534,9.067302982924957,4.373188602738082,0.9195979899497487,0.83,14.106735979665885,0.19668701585929924,0.8291457286432161,0.795,0.8793969849246231,0.805
35012628_500_10,35012628,500,10,2.7426579895249747,0.5,249,184.29251034707121,9.996541736203653,4.426014421129366,0.8674698795180723,0.8634538152610441,15.7797338380595,0.17380888788566862,0.7991967871485943,0.8232931726907631,0.8514056224899599,0.8594377510040161
35012628_600_10,35012628,600,10,3.0586125656215923,0.5,300,207.85433841896207,11.795579300060126,4.485902901273221,0.8633333333333333,0.8866666666666667,17.320508075688775,0.1765890788108398,0.7933333333333333,0.79,0.85,0.8433333333333334
35012628_700_10,35012628,700,10,3.374702531803927,0.5,349,231.30049796820794,12.51284539885819,4.513931512832642,0.828080229226361,0.8371428571428572,18.681541692269406,0.18064368494814378,0.8051575931232091,0.7771428571428571,0.836676217765043,0.8085714285714286
35012628_800_10,35012628,800,10,3.2348626278393158,0.5,399,252.16308247331764,13.860039388295263,4.5414272248744965,0.8897243107769424,0.8395989974937343,19.974984355438178,0.16194569018316285,0.7994987468671679,0.8120300751879699,0.8571428571428571,0.8220551378446115
35012628_900_10,35012628,900,10,3.494363954475143,0.5,450,272.78025657905476,14.30893586250022,4.566190302371979,0.8533333333333334,0.8444444444444444,21.213203435596427,0.16472589654288092,0.8222222222222222,0.7933333333333333,0.8422222222222222,0.8244444444444444
35012628_1000_10,35012628,1000,10,3.254638965772895,0.5,499,293.1439535776074,15.141237158910371,4.582043621689081,0.8617234468937875,0.856,22.338307903688676,0.14569764996548656,0.8236472945891784,0.802,0.8657314629258517,0.844
84839268_100_10,84839268,100,10,1.9883812255435145,0.5,49,45.70931103752875,5.06114959204838,4.6322646787156785,0.9591836734693877,0.82,7.0,0.28405446079193064,0.8571428571428571,0.74,0.8571428571428571,0.68
84839268_200_10,84839268,200,10,2.7385422794175867,0.5,99,86.16384798867273,7.199934725261642,5.586224550312494,0.8686868686868687,0.8484848484848485,9.9498743710662,0.2752338549500834,0.8686868686868687,0.8585858585858586,0.8787878787878788,0.797979797979798
84839268_300_10,84839268,300,10,2.8592749539643996,0.5,150,121.75496626603041,8.365555808257113,6.105496287400683,0.9,0.8266666666666667,12.24744871391589,0.23345882238442137,0.9066666666666666,0.84,0.9333333333333333,0.7733333333333333
84839268_400_10,84839268,400,10,2.7682518010311545,0.5,199,151.5493103906072,8.845753449353197,6.364222368976698,0.8693467336683417,0.845,14.106735979665885,0.19623616724814608,0.8693467336683417,0.87,0.8844221105527639,0.815
84839268_500_10,84839268,500,10,2.831499788894737,0.5,249,179.41226149993278,10.02272638012073,6.603724438115023,0.8795180722891566,0.8554216867469879,15.7797338380595,0.1794390081577535,0.8755020080321285,0.8393574297188755,0.8835341365461847,0.7911646586345381
84839268_600_10,84839268,600,10,3.1769919532174136,0.5,300,205.77768085962916,10.843286328017712,6.812756679952145,0.8766666666666667,0.8533333333333334,17.320508075688775,0.18342371594033485,0.8633333333333333,0.8433333333333334,0.85,0.8466666666666667
84839268_700_10,84839268,700,10,2.921520461128582,0.5,349,225.0479088719456,12.059758687042631,7.1139464462175965,0.8595988538681948,0.8714285714285714,18.681541692269406,0.1563854048693173,0.8424068767908309,0.86,0.8624641833810889,0.8485714285714285
84839268_800_10,84839268,800,10,2.9631092156714542,0.5,399,246.27771391017265,12.81762327440083,7.3320716712623835,0.9197994987468672,0.8421052631578947,19.974984355438178,0.14834100307391476,0.8771929824561403,0.8170426065162907,0.8847117794486216,0.8295739348370927
84839268_900_10,84839268,900,10,3.207257484893551,0.5,450,265.23976294208853,13.991786994040012,7.375470012426376,0.8666666666666667,0.8688888888888889,21.213203435596427,0.15119156777196938,0.8666666666666667,0.8622222222222222,0.8688888888888889,0.8333333333333334
84839268_1000_10,84839268,1000,10,3.219871469962133,0.5,499,280.70606450313323,14.768914218293503,7.458505635149777,0.8697394789579158,0.868,22.338307903688676,0.14414124309883125,0.8517034068136272,0.864,0.8476953907815631,0.858
59623168_100_10,59623168,100,10,2.165415919117503,0.5,49,45.499054122760135,5.128368743864044,6.236326976962694,0.9591836734693877,0.86,7.0,0.3093451313025004,0.9183673469387755,0.72,0.8571428571428571,0.8
59623168_200_10,59623168,200,10,2.6019906134671915,0.5,99,85.83796563467648,6.851004737544457,8.744410174851168,0.98989898989899,0.8787878787878788,9.9498743710662,0.2615098961484043,0.8484848484848485,0.7777777777777778,0.8686868686868687,0.8080808080808081
59623168_300_10,59623168,300,10,2.5028614882053355,0.5,150,121.3647528790332,7.849737435088457,9.971593792816293,0.8933333333333333,0.8733333333333333,12.24744871391589,0.20435778476553365,0.8466666666666667,0.8333333333333334,0.9,0.86
59623168_400_10,59623168,400,10,2.7782602723059044,0.5,199,151.72353210424046,8.85488124510448,11.526532757894529,0.9246231155778895,0.89,14.106735979665885,0.1969456489658997,0.864321608040201,0.815,0.8743718592964824,0.87
59623168_500_10,59623168,500,10,2.95881188916422,0.5,249,178.4396035611932,10.28191767795488,12.261376806249245,0.8955823293172691,0.8714859437751004,15.7797338380595,0.187507084690351,0.8634538152610441,0.7751004016064257,0.8995983935742972,0.8433734939759037
59623168_600_10,59623168,600,10,3.097905376426035,0.5,300,202.58441949804538,10.8596444034265,12.79777397683938,0.8433333333333334,0.8666666666666667,17.320508075688775,0.17885765030035602,0.85,0.78,0.88,0.8133333333333334
59623168_700_10,59623168,700,10,3.168906687871037,0.5,349,229.00980154206064,11.947961039841175,13.23873782157898,0.8653295128939829,0.8571428571428571,18.681541692269406,0.16962768598388,0.836676217765043,0.7771428571428571,0.8538681948424068,0.7971428571428572
59623168_800_10,59623168,800,10,3.214950993343049,0.5,399,250.05651767277544,13.23016738705337,13.526283491402864,0.8621553884711779,0.8696741854636592,19.974984355438178,0.16094886164292693,0.849624060150376,0.7994987468671679,0.849624060150376,0.7969924812030075
59623168_900_10,59623168,900,10,3.686809636218901,0.5,450,261.19254823617996,14.538422733545303,14.080836683511734,0.8688888888888889,0.8511111111111112,21.213203435596427,0.17379787298095287,0.8466666666666667,0.82,0.8755555555555555,0.84
59623168_1000_10,59623168,1000,10,3.2590477630795327,0.5,499,277.88222200530697,14.832014569547027,14.568144738674164,0.8657314629258517,0.878,22.338307903688676,0.1458950148386742,0.8216432865731463,0.852,0.8336673346693386,0.86
8723654_100_10,8723654,100,10,2.2247754875779604,0.5,49,45.56738551051965,5.3372442146860095,5.728834118847622,0.9795918367346939,0.7,7.0,0.3178250696539943,0.9183673469387755,0.68,0.9387755102040817,0.64
8723654_200_10,8723654,200,10,2.3127298556788745,0.5,99,85.18923517282383,7.267785189148526,8.984678301439999,0.9292929292929293,0.8282828282828283,9.9498743710662,0.23243809614362487,0.9090909090909091,0.7373737373737373,0.8888888888888888,0.7474747474747475
8723654_300_10,8723654,300,10,2.353496946277983,0.5,150,121.26932526193488,8.15491567321979,10.234860393696408,0.8733333333333333,0.8666666666666667,12.24744871391589,0.1921622209859817,0.8333333333333334,0.8266666666666667,0.8533333333333334,0.8133333333333334
8723654_400_10,8723654,400,10,2.645886513691947,0.5,199,150.94157739670806,9.558972402691325,11.992019434520444,0.8743718592964824,0.85,14.106735979665885,0.18756192201412522,0.8442211055276382,0.78,0.8592964824120602,0.785
8723654_500_10,8723654,500,10,2.450387072812836,0.5,249,180.3627205187876,9.974408447887981,13.174626490761511,0.8393574297188755,0.8514056224899599,15.7797338380595,0.15528697112131837,0.8192771084337349,0.7831325301204819,0.8232931726907631,0.7911646586345381
8723654_600_10,8723654,600,10,2.697685205077166,0.5,300,204.8426205670596,11.376574166606588,14.023652527124796,0.86,0.8533333333333334,17.320508075688775,0.15575092793401724,0.82,0.8233333333333334,0.8233333333333334,0.82
8723654_700_10,8723654,700,10,2.7281648170055486,0.5,349,223.51524264415283,12.077298618853092,14.374874576926231,0.836676217765043,0.8371428571428572,18.681541692269406,0.14603531453372975,0.8424068767908309,0.7942857142857143,0.830945558739255,0.8114285714285714
8723654_800_10,8723654,800,10,2.8431701593634937,0.5,399,245.52432691265204,13.135186284664087,15.005374671134632,0.9147869674185464,0.8521303258145363,19.974984355438178,0.14233653998279314,0.8571428571428571,0.7969924812030075,0.8446115288220551,0.7969924812030075
8723654_900_10,8723654,900,10,2.985615813936096,0.5,450,270.2079924627424,13.932571411132812,15.491668701171875,0.8777777777777778,0.8377777777777777,21.213203435596427,0.14074327920346713,0.8577777777777778,0.8266666666666667,0.8577777777777778,0.8155555555555556
8723654_1000_10,8723654,1000,10,3.121663619288629,0.5,499,285.6765477297543,14.2587237705593,15.970527216122719,0.9278557114228457,0.83,22.338307903688676,0.13974485591064648,0.8717434869739479,0.814,0.875751503006012,0.802
58513751_100_10,58513751,100,10,2.199800374457547,0.5,49,45.76781064591623,5.64248448340868,7.089231317789341,1.0,0.9,7.0,0.3142571963510781,0.9183673469387755,0.76,0.9795918367346939,0.8
58513751_200_10,58513751,200,10,2.4886823536240565,0.5,99,87.15060396157898,6.904543862448634,9.396439054140657,0.9393939393939394,0.898989898989899,9.9498743710662,0.2501219875560476,0.898989898989899,0.8080808080808081,0.898989898989899,0.8080808080808081
58513751_300_10,58513751,300,10,3.482877727558019,1,150,123.22633830547288,7.811441038131136,11.289096011427375,0.9466666666666667,0.88,12.24744871391589,0.28437577563404504,0.88,0.86,0.88,0.7866666666666666
58513751_400_10,58513751,400,10,3.623474095831947,0.5,199,154.13211275115168,8.75043472633115,13.069425076027983,0.9095477386934674,0.835,14.106735979665885,0.2568612683369841,0.8944723618090452,0.795,0.8693467336683417,0.79
58513751_500_10,58513751,500,10,2.820466318137793,0.5,249,181.03001957916874,9.925766779471815,14.214879559619476,0.9558232931726908,0.8674698795180723,15.7797338380595,0.17873979035914067,0.8755020080321285,0.8473895582329317,0.8835341365461847,0.8192771084337349
58513751_600_10,58513751,600,10,2.882659222557167,0.5,300,206.1902188247661,11.631818579277024,15.912076832257299,0.9233333333333333,0.8566666666666667,17.320508075688775,0.16643040781253374,0.89,0.8366666666666667,0.8733333333333333,0.8033333333333333
58513751_700_10,58513751,700,10,3.262774643036695,0.5,349,228.9316174417981,12.868978754151613,16.759113476553466,0.9169054441260746,0.88,18.681541692269406,0.17465232242512732,0.8911174785100286,0.8285714285714286,0.8595988538681948,0.8285714285714286
58513751_800_10,58513751,800,10,3.2482854335890883,0.5,399,251.25409330320633,13.027097000507638,17.330396697623655,0.8947368421052632,0.8771929824561403,19.974984355438178,0.1626176709722801,0.8847117794486216,0.8571428571428571,0.8771929824561403,0.8521303258145363
58513751_900_10,58513751,900,10,3.609095104329749,0.5,450,270.2722471529702,13.890971191227436,18.15790306031704,0.8733333333333333,0.8888888888888888,21.213203435596427,0.17013437481458238,0.88,0.8488888888888889,0.8555555555555555,0.8666666666666667
58513751_1000_10,58513751,1000,10,3.2591100577467,0.5,499,286.4811532454899,14.972711806942243,18.796944256406277,0.8957915831663327,0.866,22.338307903688676,0.14589780353097068,0.8937875751503006,0.854,0.875751503006012,0.832
10444454_100_10,10444454,100,10,2.209089559678714,0.5,49,45.84039525521365,5.312813327731746,7.1329781243005534,0.9387755102040817,0.8,7.0,0.3155842228112449,0.7959183673469388,0.68,0.7755102040816326,0.66
10444454_200_10,10444454,200,10,2.729308910331291,0.5,99,86.53231909357064,6.766863808549942,9.978847323496893,0.8383838383838383,0.8181818181818182,9.9498743710662,0.2743058664406861,0.8181818181818182,0.7878787878787878,0.8080808080808081,0.797979797979798
10444454_300_10,10444454,300,10,2.7220752207468117,0.5,150,121.73594252474128,8.335968305036175,11.807541341958341,0.8133333333333334,0.8133333333333334,12.24744871391589,0.22225651107678568,0.8333333333333334,0.7533333333333333,0.82,0.7533333333333333
10444454_400_10,10444454,400,10,3.0822979722976744,0.5,199,152.92121220461146,8.922376772918142,12.93254401305785,0.949748743718593,0.815,14.106735979665885,0.21849831007971257,0.7989949748743719,0.775,0.8341708542713567,0.755
10444454_500_10,10444454,500,10,2.6423079448034525,0.5,249,180.01801843477352,10.21051333223295,14.145076762430108,0.8714859437751004,0.8393574297188755,15.7797338380595,0.16744946219754417,0.8072289156626506,0.7550200803212851,0.8232931726907631,0.7951807228915663
10444454_600_10,10444454,600,10,2.9588434433200788,0.5,300,204.9470821531895,10.891054434130638,15.068621140000687,0.8166666666666667,0.8333333333333334,17.320508075688775,0.17082890584908064,0.81,0.7933333333333333,0.8333333333333334,0.7866666666666666
10444454_700_10,10444454,700,10,2.8715780432121534,0.5,349,226.71763630954206,11.918372308195103,15.603729719063267,0.836676217765043,0.8342857142857143,18.681541692269406,0.15371204852972273,0.8252148997134671,0.8171428571428572,0.8252148997134671,0.8142857142857143
10444454_800_10,10444454,800,10,3.0025919993126533,0.5,399,246.7429200588209,12.836624474351993,16.324078268138692,0.9323308270676691,0.8446115288220551,19.974984355438178,0.1503176145665015,0.8395989974937343,0.8045112781954887,0.8596491228070176,0.8395989974937343
10444454_900_10,10444454,900,10,3.090403153831953,0.5,450,263.28505809807075,13.78797403536737,16.80821360333357,0.9222222222222223,0.8511111111111112,21.213203435596427,0.14568300177832447,0.8311111111111111,0.8111111111111111,0.8266666666666667,0.8266666666666667
10444454_1000_10,10444454,1000,10,3.2422600445135097,0.5,499,279.7580054121679,14.689118736278033,17.441192782775033,0.8957915831663327,0.836,22.338307903688676,0.14514349334302631,0.8276553106212425,0.8,0.8577154308617234,0.804
53427857_100_10,53427857,100,10,2.1965272835091865,0.5,49,45.69536542225436,4.807054559556676,5.453267921879217,0.9795918367346939,0.84,7.0,0.3137896119298838,0.7755102040816326,0.8,0.8571428571428571,0.82
53427857_200_10,53427857,200,10,2.5608088062840815,0.5,99,86.54416670122997,7.04918271949532,7.523372337386704,0.9393939393939394,0.8686868686868687,9.9498743710662,0.2573709687964304,0.8585858585858586,0.7676767676767676,0.8888888888888888,0.7474747474747475
53427857_300_10,53427857,300,10,2.8122160664319433,0.5,150,121.1241345526887,8.371354544272435,8.573925614086477,0.9066666666666666,0.8666666666666667,12.24744871391589,0.22961648030717005,0.88,0.7933333333333333,0.8866666666666667,0.8066666666666666
53427857_400_10,53427857,400,10,2.9523441515093163,0.5,199,152.32912594744977,9.094560693964013,9.417427125838003,0.8743718592964824,0.88,14.106735979665885,0.2092861279721237,0.8442211055276382,0.835,0.8592964824120602,0.845
53427857_500_10,53427857,500,10,2.923902299381645,0.5,249,179.45967260505282,10.193794172917478,10.684466514676387,0.8875502008032129,0.8473895582329317,15.7797338380595,0.18529477932824306,0.8875502008032129,0.8032128514056225,0.8835341365461847,0.8032128514056225
53427857_600_10,53427857,600,10,2.956183451883698,0.5,300,208.15352384589286,11.107212884769979,10.91499609146922,0.9033333333333333,0.84,17.320508075688775,0.17067533117189698,0.8733333333333333,0.8166666666666667,0.8733333333333333,0.8166666666666667
53427857_700_10,53427857,700,10,3.0872871647687496,0.5,349,230.7740192445964,12.03367238456849,11.676904799067415,0.8739255014326648,0.8571428571428571,18.681541692269406,0.1652586930791851,0.8681948424068768,0.8285714285714286,0.8653295128939829,0.8485714285714285
53427857_800_10,53427857,800,10,3.177095176098408,0.5,399,250.94075073358778,12.705372374737635,11.793031831737608,0.8796992481203008,0.8596491228070176,19.974984355438178,0.15905370034662608,0.8571428571428571,0.8421052631578947,0.8771929824561403,0.8471177944862155
53427857_900_10,53427857,900,10,3.382119004308987,0.5,450,269.8816576139816,13.450473308563232,12.045425474643707,0.86,0.8777777777777778,21.213203435596427,0.15943461884845192,0.8422222222222222,0.86,0.8644444444444445,0.8644444444444445
53427857_1000_10,53427857,1000,10,3.399483994661396,0.5,499,287.70329900937946,14.342348411679268,12.573503494262695,0.8557114228456913,0.868,22.338307903688676,0.15218180398077719,0.8557114228456913,0.864,0.8597194388777555,0.856
29730392_100_10,29730392,100,10,2.059110161565922,0.5,49,45.71947451467528,5.582926964874041,4.8030935726773265,0.9591836734693877,0.78,7.0,0.29415859450941745,0.7959183673469388,0.7,0.8775510204081632,0.74
29730392_200_10,29730392,200,10,2.179203322657641,0.5,99,86.46986275318625,7.044767285786747,5.983076647317375,0.9191919191919192,0.8282828282828283,9.9498743710662,0.2190181746409451,0.797979797979798,0.6868686868686869,0.8282828282828283,0.7373737373737373
29730392_300_10,29730392,300,10,2.5074213262024108,0.5,150,124.0569804270849,8.03411398698131,7.055574425780264,0.8933333333333333,0.8333333333333334,12.24744871391589,0.20473009397895328,0.8,0.7733333333333333,0.8333333333333334,0.7666666666666667
29730392_400_10,29730392,400,10,2.7280865379583554,0.5,199,155.08903177879714,8.895655930487237,7.252043972167485,0.9798994974874372,0.84,14.106735979665885,0.19338892723949383,0.8140703517587939,0.775,0.8442211055276382,0.795
29730392_500_10,29730392,500,10,2.765334340957396,0.5,249,183.71472390113667,9.85209309172933,7.8315329478355125,0.8755020080321285,0.8393574297188755,15.7797338380595,0.17524594326728268,0.8152610441767069,0.7751004016064257,0.8674698795180723,0.7710843373493976
29730392_600_10,29730392,600,10,2.6587540265911285,0.5,300,209.04725828009634,11.030797318926489,8.296824927383568,0.8566666666666667,0.8433333333333334,17.320508075688775,0.15350323529613893,0.81,0.79,0.86,0.8133333333333334
29730392_700_10,29730392,700,10,2.9577487754874423,0.5,349,226.04080836419192,11.663045073160902,8.425402810127707,0.9541547277936963,0.8342857142857143,18.681541692269406,0.15832466207600981,0.8080229226361032,0.7571428571428571,0.8481375358166189,0.8085714285714286
29730392_800_10,29730392,800,10,2.782698892377303,0.5,399,244.44646275008856,12.773356912992313,8.63478692364879,0.8671679197994987,0.849624060150376,19.974984355438178,0.1393091900780245,0.7994987468671679,0.7919799498746867,0.8571428571428571,0.8395989974937343
29730392_900_10,29730392,900,10,2.9600134635550908,0.5,450,267.8091302033444,14.128427863121033,8.883031774312258,0.8533333333333334,0.8444444444444444,21.213203435596427,0.13953637283221895,0.8066666666666666,0.7911111111111111,0.8555555555555555,0.8066666666666666
29730392_1000_10,29730392,1000,10,3.11356164370837,0.5,499,289.2634127993213,14.267141919815913,8.970150857232511,0.8637274549098196,0.86,22.338307903688676,0.13938216167188897,0.8016032064128257,0.812,0.8557114228456913,0.832
60999118_100_10,60999118,100,10,2.238409634183446,0.5,49,45.646649519807426,5.409134569797445,4.367548209480198,0.9795918367346939,0.78,7.0,0.3197728048833494,0.8979591836734694,0.78,0.9387755102040817,0.68
