,iteration,loss_value,score_value
2569,170,-0.27088802423364905,0.86
2570,171,-0.27757677519158214,0.8733333333333333
2571,172,-0.27495331399147416,0.8833333333333333
2572,173,-0.2833938177534984,0.8733333333333333
2573,174,-0.2794608702851692,0.89
2574,175,-0.284267793425369,0.8866666666666667
2575,176,-0.28202605342357867,0.89
2576,177,-0.2865673192924208,0.89
2577,178,-0.2835825525190908,0.8833333333333333
2578,179,-0.27567405081363705,0.8933333333333333
2579,180,-0.2757492467965779,0.89
2580,181,-0.2785780553687479,0.8933333333333333
2581,182,-0.2748571694555623,0.87
2582,183,-0.2850379860677014,0.89
2583,184,-0.2859975527835648,0.8633333333333333
2584,185,-0.28065441242778444,0.8733333333333333
2585,186,-0.2758755710777374,0.86
2586,187,-0.27695663795668357,0.8933333333333333
2587,188,-0.2838594754584017,0.89
2588,189,-0.28544711754761,0.8766666666666667
2589,190,-0.28101065872149156,0.89
2590,191,-0.28463634098425916,0.89
2591,192,-0.27899708303941717,0.89
2592,193,-0.28731196679712645,0.8733333333333333
2593,194,-0.2805029536718296,0.8566666666666667
2594,195,-0.2873149158895471,0.89
2595,196,-0.2842360719944296,0.8933333333333333
2596,197,-0.27348033118561726,0.89
2597,198,-0.28936037933182035,0.8766666666666667
2598,199,-0.2870653960980405,0.87
2599,200,-0.2885124764095034,0.87
2600,1,-0.16046426166293506,0.8666666666666667
2601,2,-0.19308884527823084,0.83
2602,3,-0.21572474409906903,0.7933333333333333
2603,4,-0.24099857327815774,0.8566666666666667
2604,5,-0.10382205926564174,0.8533333333333334
2605,6,-0.13623006962592363,0.7966666666666666
2606,7,-0.19530436864204617,0.85
2607,8,-0.21047335837266845,0.8566666666666667
2608,9,-0.23379822438637593,0.8633333333333333
2609,10,-0.210474443321145,0.85
2610,11,-0.28834604337223557,0.8766666666666667
2611,12,-0.2590087247213665,0.8766666666666667
2612,13,-0.291667273573541,0.87
2613,14,-0.29004389098620686,0.8766666666666667
2614,15,-0.2711491215194085,0.86
2615,16,-0.294259860636103,0.8766666666666667
2616,17,-0.29148514036379675,0.87
2617,18,-0.2910650879422201,0.8733333333333333
2618,19,-0.2949188082258503,0.8666666666666667
2619,20,-0.29094180430230965,0.8766666666666667
2620,21,-0.292322641277829,0.8633333333333333
2621,22,-0.2865467716322584,0.87
2622,23,-0.29169434460691945,0.8733333333333333
2623,24,-0.29276360441906607,0.87
2624,25,-0.29257470227437044,0.8633333333333333
2625,26,-0.30056779070690165,0.87
2626,27,-0.2905373669869013,0.87
2627,28,-0.2914590978924888,0.8633333333333333
2628,29,-0.2990790622885576,0.87
2629,30,-0.2910779790581243,0.8766666666666667
2630,31,-0.28440541969377736,0.8833333333333333
2631,32,-0.29516159620988436,0.8633333333333333
2632,33,-0.29894421728393633,0.8733333333333333
2633,34,-0.2993163924320339,0.8733333333333333
2634,35,-0.29602947618506054,0.8633333333333333
2635,36,-0.297815616898648,0.8666666666666667
2636,37,-0.30070409929315484,0.87
2637,38,-0.2938840137673153,0.8666666666666667
2638,39,-0.2994875542005183,0.8666666666666667
2639,40,-0.2936505035634267,0.8766666666666667
2640,41,-0.29778101989598454,0.8666666666666667
2641,42,-0.29974161604934796,0.8766666666666667
2642,43,-0.3042617227926588,0.8766666666666667
2643,44,-0.2993295381546856,0.8666666666666667
2644,45,-0.2941862783032519,0.8666666666666667
2645,46,-0.30394517247866576,0.8733333333333333
2646,47,-0.30311820872517237,0.8733333333333333
2647,48,-0.2938991615516022,0.8666666666666667
2648,49,-0.30146825613378525,0.88
2649,50,-0.3054696558598011,0.8766666666666667
2650,51,-0.29141295253640515,0.8833333333333333
2651,52,-0.3103320283839689,0.8866666666666667
2652,53,-0.30054514043433644,0.8633333333333333
2653,54,-0.294861692888399,0.86
2654,55,-0.29649888057551654,0.88
2655,56,-0.302646564870118,0.8866666666666667
2656,57,-0.3032173262903401,0.8866666666666667
2657,58,-0.3029098441715312,0.8733333333333333
2658,59,-0.2987005494825591,0.8666666666666667
2659,60,-0.2888909587904377,0.8566666666666667
2660,61,-0.3068381175952886,0.8866666666666667
2661,62,-0.310409892702169,0.88
2662,63,-0.3027405219544288,0.8833333333333333
2663,64,-0.30983233120417397,0.88
2664,65,-0.3124179391021146,0.88
2665,66,-0.3026017018245654,0.8866666666666667
2666,67,-0.31351459700995665,0.8833333333333333
2667,68,-0.30930867392833383,0.8733333333333333
2668,69,-0.3029990388583223,0.88
2669,70,-0.29865958117905345,0.8666666666666667
2670,71,-0.3126374181986163,0.8733333333333333
2671,72,-0.30125582280894364,0.89
2672,73,-0.31076022667659886,0.8766666666666667
2673,74,-0.3144602622619582,0.8766666666666667
2674,75,-0.3027983158495388,0.8733333333333333
2675,76,-0.3175449796794773,0.8766666666666667
2676,77,-0.31678850451954976,0.8766666666666667
2677,78,-0.3108651159305503,0.8733333333333333
2678,79,-0.3206733672762131,0.8666666666666667
2679,80,-0.31821654496938456,0.8666666666666667
2680,81,-0.3064050248152845,0.86
2681,82,-0.3190656396809304,0.88
2682,83,-0.3015386618713889,0.89
2683,84,-0.31788259264585716,0.88
2684,85,-0.3155527153032078,0.88
2685,86,-0.31714659018268376,0.8866666666666667
2686,87,-0.3238597486292912,0.8733333333333333
2687,88,-0.32233931624051854,0.8666666666666667
2688,89,-0.30951349063349676,0.8533333333333334
2689,90,-0.31322269148809695,0.8766666666666667
2690,91,-0.3179303656978094,0.86
2691,92,-0.316089654709487,0.8766666666666667
2692,93,-0.31407815886343576,0.88
2693,94,-0.31043770774580476,0.8733333333333333
2694,95,-0.3149520110654828,0.8666666666666667
2695,96,-0.3241234148681099,0.8733333333333333
2696,97,-0.31072613029277646,0.8533333333333334
2697,98,-0.3100924333871131,0.8533333333333334
2698,99,-0.3232343036726153,0.8533333333333334
2699,100,-0.3198321570598312,0.88
2700,101,-0.3236378855638396,0.8566666666666667
2701,102,-0.3172964956669052,0.85
2702,103,-0.3160444801469686,0.8733333333333333
2703,104,-0.3214822398627297,0.88
2704,105,-0.3245891076389623,0.87
2705,106,-0.32450010801276036,0.88
2706,107,-0.3209805719099978,0.8733333333333333
2707,108,-0.3219328867232233,0.87
2708,109,-0.3218666969681091,0.8733333333333333
2709,110,-0.32031374912110094,0.8733333333333333
2710,111,-0.3261658061299527,0.8766666666666667
2711,112,-0.31822272416927644,0.8766666666666667
2712,113,-0.3236494029149146,0.88
2713,114,-0.32185503849835884,0.8833333333333333
2714,115,-0.3195217260818708,0.8766666666666667
2715,116,-0.3217864456161316,0.88
2716,117,-0.32039979515764117,0.85
2717,118,-0.31894806479473065,0.88
2718,119,-0.3244915209940448,0.87
2719,120,-0.32324028731425253,0.87
2720,121,-0.31739413033835306,0.8733333333333333
2721,122,-0.322888130625027,0.87
2722,123,-0.323041463822641,0.85
2723,124,-0.32294964578834817,0.8733333333333333
2724,125,-0.32597306383716057,0.8733333333333333
2725,126,-0.32477973869433063,0.87
2726,127,-0.3242390052500083,0.8733333333333333
2727,128,-0.31807570882060526,0.8533333333333334
2728,129,-0.322716033235128,0.8733333333333333
2729,130,-0.32072229481703124,0.8666666666666667
2730,131,-0.3217319720083471,0.8466666666666667
2731,132,-0.3256509035694792,0.87
2732,133,-0.3218682407619153,0.88
2733,134,-0.3249062362076919,0.88
2734,135,-0.318942928522328,0.8666666666666667
2735,136,-0.32090632839167205,0.8766666666666667
2736,137,-0.3235866469263632,0.8733333333333333
2737,138,-0.32602868061526596,0.87
2738,139,-0.3206561570375978,0.8766666666666667
2739,140,-0.3213199353666514,0.85
2740,141,-0.3206270358707431,0.85
2741,142,-0.32569023684318676,0.87
2742,143,-0.3253107884001161,0.87
2743,144,-0.32051914020334765,0.85
2744,145,-0.31605971171040403,0.85
2745,146,-0.3224381819803137,0.87
2746,147,-0.3127060843441955,0.8833333333333333
2747,148,-0.3199883390545083,0.8766666666666667
2748,149,-0.3201877884408569,0.88
2749,150,-0.32329152731647415,0.87
2750,151,-0.32121438625212395,0.85
2751,152,-0.31756510884476696,0.8733333333333333
2752,153,-0.32262688952915036,0.8466666666666667
2753,154,-0.31636872914054254,0.87
2754,155,-0.32064463262403436,0.85
2755,156,-0.3186633022979351,0.87
2756,157,-0.320537007840629,0.85
2757,158,-0.32128668136447597,0.87
2758,159,-0.3140579174410703,0.85
2759,160,-0.31716255469728444,0.85
2760,161,-0.3254522033349096,0.8766666666666667
2761,162,-0.32159570416244415,0.8733333333333333
2762,163,-0.3204330687983692,0.8733333333333333
2763,164,-0.31880009534609033,0.87
2764,165,-0.32501749330335733,0.87
2765,166,-0.32422033223550834,0.87
2766,167,-0.3184168183061789,0.85
2767,168,-0.32252887633543575,0.88
2768,169,-0.3158901638976787,0.88
2769,170,-0.31640782825533786,0.88
2770,171,-0.3199379899335295,0.8466666666666667
2771,172,-0.3148365747498355,0.85
2772,173,-0.3216692517811895,0.85
2773,174,-0.32380912134672973,0.87
2774,175,-0.31864216529086004,0.8733333333333333
2775,176,-0.3257002649794352,0.87
2776,177,-0.31807128514758065,0.87
2777,178,-0.3256802125016774,0.8766666666666667
2778,179,-0.32597406378479077,0.8533333333333334
2779,180,-0.32617682916059043,0.8733333333333333
2780,181,-0.32735446606487584,0.8666666666666667
2781,182,-0.32093383990955954,0.8766666666666667
2782,183,-0.3243454012488286,0.8666666666666667
2783,184,-0.3264894294123351,0.87
2784,185,-0.31470638125223765,0.85
2785,186,-0.32362831343561255,0.8466666666666667
2786,187,-0.32257617479373246,0.8766666666666667
2787,188,-0.31475798058840665,0.8866666666666667
2788,189,-0.32415219659991173,0.8766666666666667
2789,190,-0.3221925397007425,0.87
2790,191,-0.3242198679990245,0.87
2791,192,-0.32300014362533397,0.87
2792,193,-0.3227742974827998,0.8733333333333333
2793,194,-0.3212379912709745,0.8533333333333334
2794,195,-0.3235817192455659,0.8666666666666667
2795,196,-0.3220758082445944,0.8766666666666667
2796,197,-0.3230507131853937,0.8766666666666667
2797,198,-0.323081186488396,0.87
2798,199,-0.3153141942989548,0.87
2799,200,-0.32406090108997115,0.88
2800,1,-0.23432866934560928,0.84
2801,2,-0.26699890707247925,0.82
2802,3,-0.2611509372983872,0.8233333333333334
2803,4,-0.23945637415764395,0.8233333333333334
2804,5,-0.3257086376698364,0.8633333333333333
2805,6,-0.27975095421551643,0.8466666666666667
2806,7,-0.2211033649782493,0.83
2807,8,-0.20172175115675242,0.77
2808,9,-0.2725749043433027,0.7966666666666666
2809,10,-0.22252677438879528,0.7733333333333333
2810,11,-0.2206156303594564,0.81
2811,12,-0.2703533420369907,0.8666666666666667
2812,13,-0.33832360953195734,0.8666666666666667
2813,14,-0.30907314445869305,0.8633333333333333
2814,15,-0.35953392721317096,0.8533333333333334
2815,16,-0.25605520187908093,0.87
2816,17,-0.2571747357327377,0.8633333333333333
2817,18,-0.2067160112985358,0.82
2818,19,-0.3472410522217243,0.8333333333333334
2819,20,-0.34553289118116814,0.8433333333333334
2820,21,-0.30149519765450805,0.8166666666666667
2821,22,-0.3176180536900522,0.8733333333333333
2822,23,-0.3468056270404469,0.8633333333333333
2823,24,-0.3513168859104976,0.8433333333333334
2824,25,-0.33044934515396857,0.85
2825,26,-0.3297801136473527,0.8333333333333334
2826,27,-0.35687870333342864,0.8666666666666667
2827,28,-0.3461315166253251,0.8533333333333334
2828,29,-0.3582747030038359,0.8466666666666667
2829,30,-0.3377799273555504,0.84
2830,31,-0.3479698890109949,0.8566666666666667
2831,32,-0.3504385307290537,0.86
2832,33,-0.34850922202313295,0.86
2833,34,-0.33557609120459675,0.85
2834,35,-0.35153790235955135,0.8633333333333333
2835,36,-0.35710403796230794,0.86
2836,37,-0.3559960939453301,0.86
2837,38,-0.3423042460419032,0.8633333333333333
2838,39,-0.34979959140560524,0.84
2839,40,-0.3416600479028989,0.8666666666666667
2840,41,-0.3489364921723493,0.8333333333333334
2841,42,-0.3558082077650298,0.86
2842,43,-0.35377024109766037,0.8333333333333334
2843,44,-0.35550999882903345,0.8633333333333333
2844,45,-0.3435993384112321,0.8466666666666667
2845,46,-0.36232702344461526,0.86
2846,47,-0.34204473427887977,0.8633333333333333
2847,48,-0.35807775027094896,0.8533333333333334
2848,49,-0.35526094503680633,0.8466666666666667
2849,50,-0.3610849902453593,0.8633333333333333
2850,51,-0.34967548968018397,0.8566666666666667
2851,52,-0.35969991956548863,0.8533333333333334
2852,53,-0.35940623309136005,0.8633333333333333
2853,54,-0.3609275148951293,0.8633333333333333
2854,55,-0.35649993985096307,0.8666666666666667
2855,56,-0.3413727500579372,0.8633333333333333
2856,57,-0.3432999675407574,0.87
2857,58,-0.3543668795286012,0.86
2858,59,-0.3411708184027965,0.86
2859,60,-0.3588633490896944,0.86
2860,61,-0.3492259906397346,0.85
2861,62,-0.3583340697399465,0.8566666666666667
2862,63,-0.3555564390273294,0.84
2863,64,-0.3609802999129223,0.86
2864,65,-0.35274975418407717,0.8666666666666667
2865,66,-0.3616825206604825,0.8566666666666667
2866,67,-0.3574294038969015,0.86
2867,68,-0.3494855487711475,0.8533333333333334
2868,69,-0.35399361804979407,0.86
2869,70,-0.34966920204903895,0.86
2870,71,-0.35958219993607016,0.84
2871,72,-0.36196098636223517,0.8566666666666667
2872,73,-0.36028659943514774,0.86
2873,74,-0.3466383282189293,0.8566666666666667
2874,75,-0.3589635682898563,0.8366666666666667
2875,76,-0.3577313603718039,0.8666666666666667
2876,77,-0.36045797698569804,0.85
2877,78,-0.34827555086653905,0.8466666666666667
2878,79,-0.3547552899872414,0.8433333333333334
2879,80,-0.3507367393925051,0.85
2880,81,-0.3533116902018259,0.85
2881,82,-0.3548045553453594,0.86
2882,83,-0.35383712354238445,0.8566666666666667
2883,84,-0.3508811841367161,0.8633333333333333
2884,85,-0.36090792566013163,0.8433333333333334
2885,86,-0.35791527063800604,0.84
2886,87,-0.34167384560801006,0.84
2887,88,-0.34837249473155596,0.8333333333333334
2888,89,-0.3547810331020037,0.8666666666666667
2889,90,-0.34253417240802453,0.8333333333333334
2890,91,-0.36055348098342554,0.8566666666666667
2891,92,-0.3513841026844584,0.8533333333333334
2892,93,-0.3596204027378482,0.8633333333333333
2893,94,-0.3495102940219746,0.8566666666666667
2894,95,-0.34950012132760266,0.86
2895,96,-0.35845510620878823,0.8366666666666667
2896,97,-0.3480959499423552,0.8366666666666667
2897,98,-0.3624530650822308,0.8566666666666667
2898,99,-0.3620270279092993,0.8566666666666667
2899,100,-0.36292408684350924,0.8566666666666667
2900,101,-0.35158077550761485,0.85
2901,102,-0.36251722482561827,0.87
2902,103,-0.3608133967815506,0.84
2903,104,-0.36114744382203406,0.8633333333333333
2904,105,-0.351660570832412,0.8466666666666667
2905,106,-0.3630291139913793,0.8666666666666667
2906,107,-0.3560935692540001,0.8366666666666667
2907,108,-0.34648026930279724,0.8366666666666667
2908,109,-0.361639418150911,0.85
2909,110,-0.3523242846410527,0.8633333333333333
2910,111,-0.3484867686728091,0.8633333333333333
2911,112,-0.35340653216745177,0.8533333333333334
2912,113,-0.35998157942253395,0.86
2913,114,-0.34478198616420724,0.8633333333333333
2914,115,-0.35283937342211613,0.8566666666666667
2915,116,-0.36092806697229995,0.8633333333333333
2916,117,-0.362664194214545,0.8566666666666667
2917,118,-0.3597434858928095,0.8633333333333333
2918,119,-0.3534665525708121,0.8433333333333334
2919,120,-0.3543754826579872,0.8633333333333333
2920,121,-0.34445101172217757,0.8466666666666667
2921,122,-0.3634792751020353,0.86
2922,123,-0.34968862498906794,0.8666666666666667
2923,124,-0.3457909646831855,0.84
2924,125,-0.34682607397774795,0.84
2925,126,-0.36133533442910465,0.8533333333333334
2926,127,-0.3590206929000412,0.8666666666666667
2927,128,-0.3516985332590137,0.8633333333333333
2928,129,-0.3608655915081489,0.85
2929,130,-0.3614231003136259,0.85
2930,131,-0.35421319545338653,0.85
2931,132,-0.35407294345298657,0.8566666666666667
2932,133,-0.3548311302768495,0.8433333333333334
2933,134,-0.3618754432948575,0.86
2934,135,-0.35306899913195544,0.84
2935,136,-0.3479875020015498,0.85
2936,137,-0.3513301223457838,0.8366666666666667
2937,138,-0.3598868633742642,0.8633333333333333
2938,139,-0.36181890357812274,0.8533333333333334
2939,140,-0.3580018695906348,0.8466666666666667
2940,141,-0.3529331138177861,0.8566666666666667
2941,142,-0.35108875761923586,0.85
2942,143,-0.3508139953524082,0.8466666666666667
2943,144,-0.36034870710249445,0.85
2944,145,-0.3478397521747351,0.8633333333333333
2945,146,-0.34906038544062346,0.8566666666666667
2946,147,-0.36295008137611345,0.8566666666666667
2947,148,-0.3614619084405103,0.8533333333333334
2948,149,-0.3552984067031075,0.8666666666666667
2949,150,-0.35044650752347184,0.8566666666666667
2950,151,-0.34614555104525974,0.84
2951,152,-0.36023969528586963,0.8633333333333333
2952,153,-0.35959697035498245,0.86
2953,154,-0.34782026431022595,0.8466666666666667
2954,155,-0.35395976743840474,0.85
2955,156,-0.34971695606525677,0.86
2956,157,-0.3489777807738262,0.8666666666666667
2957,158,-0.36046103279000224,0.84
2958,159,-0.34837697877711804,0.8466666666666667
2959,160,-0.3533261878179334,0.85
2960,161,-0.35408040166702615,0.8366666666666667
2961,162,-0.35491882578810974,0.8533333333333334
2962,163,-0.3603027999414843,0.84
2963,164,-0.3514581959647076,0.8533333333333334
2964,165,-0.3503528020502698,0.8433333333333334
2965,166,-0.36212457185831237,0.8566666666666667
2966,167,-0.35094989454327463,0.8566666666666667
2967,168,-0.35374916157796504,0.8666666666666667
2968,169,-0.3618891738333011,0.8533333333333334
2969,170,-0.3559927824362012,0.8533333333333334
2970,171,-0.35108270883595144,0.8533333333333334
2971,172,-0.35229783790103936,0.8633333333333333
2972,173,-0.35954430034901985,0.85
2973,174,-0.36068129848249014,0.8466666666666667
2974,175,-0.3604534090532296,0.8533333333333334
2975,176,-0.3629445859717626,0.8566666666666667
2976,177,-0.36096844932820965,0.8633333333333333
2977,178,-0.3518561632359413,0.8533333333333334
2978,179,-0.34889789568273794,0.8533333333333334
2979,180,-0.36262883095404624,0.8533333333333334
2980,181,-0.3543350735252752,0.8633333333333333
2981,182,-0.3584717944403568,0.8466666666666667
2982,183,-0.35203827721034037,0.86
2983,184,-0.35387627207668376,0.8566666666666667
2984,185,-0.36256671285444037,0.8533333333333334
2985,186,-0.35943331683888136,0.85
2986,187,-0.3632252236516752,0.8566666666666667
2987,188,-0.3613742687441189,0.8433333333333334
2988,189,-0.3502800966992565,0.85
2989,190,-0.36129530286509,0.84
2990,191,-0.3596573634030814,0.8533333333333334
2991,192,-0.35591217802114145,0.86
2992,193,-0.3422642056800261,0.8433333333333334
2993,194,-0.35061932827761016,0.86
2994,195,-0.3510631115918527,0.85
2995,196,-0.3607983715310419,0.8533333333333334
2996,197,-0.3539862565173309,0.8633333333333333
2997,198,-0.35532248150547546,0.8566666666666667
2998,199,-0.35105215125957384,0.8666666666666667
2999,200,-0.3625955904556376,0.8533333333333334
3000,1,-0.25617694079586867,0.8333333333333334
3001,2,-0.21121023719705873,0.7666666666666667
3002,3,-0.2602211735895529,0.8966666666666666
3003,4,-0.21785533469294266,0.9
3004,5,-0.27030737868120425,0.8633333333333333
3005,6,-0.3128937080162824,0.9
3006,7,-0.285472521822386,0.89
3007,8,-0.28761303258612436,0.9066666666666666
3008,9,-0.3324296114612594,0.8733333333333333
3009,10,-0.3369382984561692,0.89
3010,11,-0.34251990470836313,0.8766666666666667
3011,12,-0.33141152604384483,0.8633333333333333
3012,13,-0.32734510872379124,0.8766666666666667
3013,14,-0.2992364979123244,0.87
3014,15,-0.3506449253270495,0.8933333333333333
3015,16,-0.3483333394855101,0.9
3016,17,-0.3502905269234973,0.9033333333333333
3017,18,-0.34411852396577935,0.88
3018,19,-0.35144656176330985,0.8933333333333333
3019,20,-0.341344258993358,0.8966666666666666
3020,21,-0.3523550718778425,0.8966666666666666
3021,22,-0.35118066387582353,0.9033333333333333
3022,23,-0.348743490064435,0.9033333333333333
3023,24,-0.3422359580330539,0.8966666666666666
3024,25,-0.34445637199670776,0.8966666666666666
3025,26,-0.32720788314988175,0.8733333333333333
3026,27,-0.33865202604789374,0.87
3027,28,-0.3498678134458296,0.8933333333333333
3028,29,-0.34614994489665196,0.9
3029,30,-0.3527791657522526,0.8966666666666666
3030,31,-0.34112254513355256,0.8966666666666666
3031,32,-0.3484256798113626,0.8966666666666666
3032,33,-0.3414274007112214,0.89
3033,34,-0.34903292541228087,0.89
3034,35,-0.350468607425604,0.9
3035,36,-0.3532642394328328,0.8933333333333333
3036,37,-0.3518725902915777,0.9
3037,38,-0.337613197265783,0.9
3038,39,-0.3443077589367319,0.8866666666666667
3039,40,-0.3378487812309597,0.8933333333333333
3040,41,-0.34806036503217397,0.8833333333333333
3041,42,-0.3450970005814498,0.8933333333333333
3042,43,-0.35275495509995186,0.89
3043,44,-0.350845353687805,0.9
3044,45,-0.3461640080111617,0.9
3045,46,-0.3396107914546784,0.8766666666666667
3046,47,-0.33689001540103003,0.8833333333333333
3047,48,-0.3502507044027493,0.8966666666666666
3048,49,-0.3506705094374008,0.8866666666666667
3049,50,-0.34028441350110367,0.9033333333333333
3050,51,-0.3501858047486573,0.8966666666666666
3051,52,-0.35337187624315364,0.8966666666666666
3052,53,-0.34255167530594344,0.8866666666666667
3053,54,-0.3405536465103497,0.9033333333333333
3054,55,-0.34679702869362455,0.9
3055,56,-0.35566896618683935,0.89
3056,57,-0.35372933687499286,0.9033333333333333
3057,58,-0.35185798142964725,0.89
3058,59,-0.35095252136036714,0.8933333333333333
3059,60,-0.3378636234989252,0.8933333333333333
3060,61,-0.3525548613310985,0.9066666666666666
3061,62,-0.3482163273149101,0.8966666666666666
3062,63,-0.3433770969491241,0.8933333333333333
3063,64,-0.3496139050446971,0.8966666666666666
3064,65,-0.3466927752780585,0.8966666666666666
3065,66,-0.3463569714367163,0.9033333333333333
3066,67,-0.35354428824653666,0.8966666666666666
3067,68,-0.34075203610080923,0.88
3068,69,-0.3509575105386361,0.9
3069,70,-0.3419524385775498,0.8766666666666667
3070,71,-0.3463264078889866,0.8966666666666666
3071,72,-0.35268957781939825,0.8933333333333333
3072,73,-0.34387612263427386,0.8933333333333333
3073,74,-0.34116459561286894,0.88
3074,75,-0.34901547074462846,0.9
3075,76,-0.35568199674070805,0.9
3076,77,-0.35064296112392285,0.89
3077,78,-0.3528888060779957,0.9
3078,79,-0.35055020084976957,0.8966666666666666
3079,80,-0.35493190404347247,0.9033333333333333
3080,81,-0.3507448094145799,0.8966666666666666
3081,82,-0.3486798381935419,0.89
3082,83,-0.33626379523932787,0.8833333333333333
3083,84,-0.34318990500622953,0.89
3084,85,-0.3512274670902281,0.8966666666666666
3085,86,-0.3474880641167012,0.9
3086,87,-0.35205747608785687,0.9
3087,88,-0.34562870848405525,0.9
3088,89,-0.35134794033856265,0.8933333333333333
3089,90,-0.3502603662282145,0.8966666666666666
3090,91,-0.35177353438766773,0.9066666666666666
3091,92,-0.3529745285882817,0.9
3092,93,-0.3499473952742124,0.8966666666666666
3093,94,-0.35169291013935294,0.8966666666666666
3094,95,-0.3478815576092179,0.8933333333333333
3095,96,-0.3487529230816431,0.89
3096,97,-0.35094186392718846,0.8966666666666666
3097,98,-0.35108708914830594,0.89
3098,99,-0.3480494334069322,0.8933333333333333
3099,100,-0.3454771511298396,0.8833333333333333
3100,101,-0.3495115731232782,0.89
3101,102,-0.35054520417624696,0.9033333333333333
3102,103,-0.35008266243096503,0.8966666666666666
3103,104,-0.3555326685231698,0.8933333333333333
3104,105,-0.3547283522609263,0.8933333333333333
3105,106,-0.34609348140687574,0.9033333333333333
3106,107,-0.3499453189513824,0.8833333333333333
3107,108,-0.3487661834305427,0.8966666666666666
3108,109,-0.35183813807159325,0.9
3109,110,-0.35208825488862017,0.8966666666666666
3110,111,-0.34704891302635266,0.9066666666666666
3111,112,-0.35429576778048105,0.8933333333333333
3112,113,-0.3468139624286515,0.9
3113,114,-0.3554665892369307,0.89
3114,115,-0.35109685862851775,0.9
3115,116,-0.35274931549527655,0.8966666666666666
3116,117,-0.35353487851411625,0.89
3117,118,-0.35486166680121034,0.8966666666666666
3118,119,-0.3524763822952008,0.89
3119,120,-0.35041848481019505,0.9
3120,121,-0.35605634369340944,0.8966666666666666
3121,122,-0.35263812016138907,0.89
3122,123,-0.35104164863836396,0.89
3123,124,-0.3455398306324287,0.8833333333333333
3124,125,-0.35452147597389616,0.8966666666666666
3125,126,-0.3480276888408373,0.9
3126,127,-0.3499029624612493,0.8933333333333333
3127,128,-0.3533002047751634,0.9
3128,129,-0.3448867242405324,0.88
3129,130,-0.3483675962025389,0.9066666666666666
3130,131,-0.34836563287726013,0.8966666666666666
3131,132,-0.3518940999655768,0.8966666666666666
3132,133,-0.3489138610041144,0.89
3133,134,-0.35059684140637465,0.9
3134,135,-0.3525870797502012,0.8966666666666666
3135,136,-0.3453689071754352,0.9
3136,137,-0.35180055869107923,0.8966666666666666
3137,138,-0.3510452701255051,0.9
3138,139,-0.342564694550608,0.8766666666666667
3139,140,-0.34693950407153035,0.8966666666666666
3140,141,-0.355137568855571,0.8966666666666666
3141,142,-0.3539219594561294,0.9
3142,143,-0.35274856772288365,0.89
3143,144,-0.3461547353242975,0.8833333333333333
3144,145,-0.3457510233612529,0.8833333333333333
3145,146,-0.35110723018753925,0.8933333333333333
3146,147,-0.3548402729929128,0.8966666666666666
3147,148,-0.3487903098309273,0.8933333333333333
3148,149,-0.3466066398508259,0.8933333333333333
3149,150,-0.3463156700702663,0.8833333333333333
3150,151,-0.3547212493606787,0.89
3151,152,-0.34713190310949316,0.8966666666666666
3152,153,-0.34633024588096667,0.8833333333333333
3153,154,-0.34780631280469265,0.8866666666666667
3154,155,-0.35083142710370296,0.8966666666666666
3155,156,-0.3538778551455442,0.9
3156,157,-0.34207293793492866,0.8766666666666667
3157,158,-0.35322837530670953,0.9033333333333333
3158,159,-0.34841670386064294,0.8933333333333333
3159,160,-0.3487881958564945,0.8866666666666667
3160,161,-0.35525515797428153,0.8933333333333333
3161,162,-0.3529178545053858,0.9
3162,163,-0.3491806063958279,0.9
3163,164,-0.3466857149539957,0.9033333333333333
3164,165,-0.3426966631222521,0.8833333333333333
3165,166,-0.34975651080103987,0.8966666666666666
3166,167,-0.35207402022755746,0.8933333333333333
3167,168,-0.3553710970422725,0.8966666666666666
3168,169,-0.35112817487751974,0.8966666666666666
3169,170,-0.3527200633785983,0.9033333333333333
3170,171,-0.3440442566048573,0.9033333333333333
3171,172,-0.3413715004941638,0.87
3172,173,-0.35161685141172255,0.9066666666666666
3173,174,-0.34784966038089454,0.8966666666666666
3174,175,-0.34963732901517997,0.8933333333333333
3175,176,-0.35250706854469205,0.9
3176,177,-0.34805706430698874,0.89
3177,178,-0.35157257914019086,0.89
3178,179,-0.3483510383820792,0.8933333333333333
3179,180,-0.3551709524515644,0.89
3180,181,-0.3467630918048147,0.8933333333333333
3181,182,-0.3482828889204063,0.8966666666666666
3182,183,-0.34927778179200686,0.91
3183,184,-0.3454385766098067,0.8766666666666667
3184,185,-0.3514815744117468,0.9066666666666666
3185,186,-0.34864424032830693,0.8866666666666667
3186,187,-0.353594417955596,0.9
3187,188,-0.3454984002243688,0.9066666666666666
3188,189,-0.3480534837655566,0.8966666666666666
3189,190,-0.35552818993576885,0.8933333333333333
3190,191,-0.3496001258803075,0.9033333333333333
3191,192,-0.34450812565290967,0.88
3192,193,-0.3506364849112518,0.8866666666666667
3193,194,-0.34837487139603457,0.9033333333333333
3194,195,-0.3533152349977872,0.8966666666666666
3195,196,-0.3539181780606729,0.8866666666666667
3196,197,-0.3499309779019824,0.89
3197,198,-0.3481957541241277,0.8933333333333333
3198,199,-0.35073699923659213,0.8866666666666667
3199,200,-0.35147695372141946,0.89
3200,1,-0.11195306323027895,0.84
